GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10
2017-11-12,21700188,1610612738,1610612761,2017,95.0,0.402,0.789,0.385,24.0,46.0,94.0,0.464,0.87,0.417,18.0,36.0,1,Pinnacle Sports,238,202.0,101.0,189.0,Bovada,999996,203.0,-115.0,103.63194444444444,94.125,110.66666666666666,104.63492063492065
2017-11-12,21700189,1610612765,1610612748,2017,112.0,0.483,0.7,0.5,24.0,54.0,103.0,0.433,0.75,0.351,25.0,39.0,1,5Dimes,19,200.0,-108.0,215.0,Pinnacle Sports,238,200.5,-100.0,104.97142857142856,102.56428571428572,100.94444444444446,103.22222222222224
2017-11-13,21700192,1610612764,1610612758,2017,110.0,0.512,0.917,0.324,30.0,50.0,92.0,0.405,0.667,0.522,19.0,35.0,1,5Dimes,19,208.0,-103.0,202.0,BetOnline,1096,208.0,100.0,110.45238095238096,105.8968253968254,94.04285714285714,102.99285714285716
2017-11-13,21700198,1610612757,1610612743,2017,99.0,0.521,0.889,0.333,22.0,43.0,82.0,0.357,0.867,0.281,13.0,35.0,1,Pinnacle Sports,238,212.5,-102.0,181.0,BetOnline,1096,212.5,-105.0,108.43571428571428,100.58571428571427,107.11111111111111,105.5
2017-11-13,21700199,1610612744,1610612753,2017,110.0,0.5,0.875,0.348,35.0,50.0,100.0,0.42,0.889,0.313,26.0,35.0,1,Pinnacle Sports,238,223.0,-105.0,210.0,Bovada,999996,225.0,-110.0,119.94285714285716,108.37142857142857,106.82222222222222,104.09444444444443
2017-11-13,21700197,1610612762,1610612750,2017,98.0,0.44,0.909,0.35,23.0,31.0,109.0,0.521,0.862,0.5,22.0,40.0,0,Pinnacle Sports,238,210.0,102.0,207.0,Bovada,999996,210.0,-105.0,100.88333333333333,101.08333333333334,109.11111111111111,112.0
2017-11-13,21700200,1610612746,1610612755,2017,105.0,0.439,0.6559999999999999,0.375,16.0,34.0,109.0,0.494,0.743,0.219,27.0,51.0,0,Heritage,169,223.0,-105.0,214.0,Pinnacle Sports,238,223.0,-100.0,107.33333333333334,108.33333333333334,107.68571428571428,108.87857142857143
2017-11-13,21700195,1610612740,1610612737,2017,106.0,0.547,0.647,0.394,31.0,38.0,105.0,0.46,0.889,0.472,25.0,36.0,1,Pinnacle Sports,238,217.0,-102.0,211.0,Heritage,169,217.0,-105.0,107.8,109.28333333333332,101.01666666666668,108.81666666666666
2017-11-13,21700194,1610612749,1610612763,2017,110.0,0.488,0.72,0.545,23.0,36.0,103.0,0.487,0.857,0.423,21.0,37.0,1,Pinnacle Sports,238,200.0,-100.0,213.0,Heritage,169,200.0,-105.0,102.75,105.6875,101.82638888888889,98.00694444444444
2017-11-13,21700193,1610612752,1610612739,2017,101.0,0.4320000000000001,0.773,0.32,19.0,49.0,104.0,0.398,0.818,0.356,21.0,48.0,0,Pinnacle Sports,238,221.5,102.0,205.0,Heritage,169,221.5,-105.0,101.86666666666667,106.83333333333334,107.5125,111.2875
2017-11-13,21700196,1610612756,1610612747,2017,93.0,0.389,0.6,0.269,15.0,54.0,100.0,0.424,0.615,0.424,17.0,53.0,0,5Dimes,19,230.0,-105.0,193.0,Heritage,169,231.5,-105.0,106.65,115.825,102.07142857142856,105.71428571428572
2017-11-14,21700203,1610612742,1610612759,2017,91.0,0.407,0.833,0.294,18.0,40.0,97.0,0.443,0.778,0.231,18.0,47.0,0,Heritage,169,199.5,-105.0,188.0,5Dimes,19,200.0,-105.0,100.45,104.8,102.64285714285714,100.02857142857144
2017-11-14,21700202,1610612745,1610612761,2017,113.0,0.418,0.8540000000000001,0.308,21.0,48.0,129.0,0.526,0.7859999999999999,0.467,28.0,36.0,0,Bookmaker,93,217.5,-111.0,242.0,Bovada,999996,220.0,-115.0,109.91428571428573,102.12142857142857,110.15,104.20714285714286
2017-11-14,21700201,1610612751,1610612738,2017,102.0,0.443,0.625,0.4,26.0,43.0,109.0,0.453,0.815,0.333,15.0,49.0,0,Pinnacle Sports,238,209.0,-105.0,211.0,5Dimes,19,209.5,-105.0,111.42361111111111,111.68055555555556,103.11111111111111,94.22222222222224
2017-11-15,21700209,1610612749,1610612765,2017,99.0,0.487,0.75,0.364,24.0,43.0,95.0,0.353,0.87,0.405,23.0,45.0,1,Pinnacle Sports,238,205.0,-102.0,194.0,Bovada,999996,205.0,-105.0,103.41666666666666,105.69444444444444,105.37142857142857,102.2642857142857
2017-11-15,21700213,1610612757,1610612753,2017,99.0,0.4370000000000001,0.6920000000000001,0.519,21.0,41.0,94.0,0.468,1.0,0.379,19.0,41.0,1,5Dimes,19,214.0,-105.0,193.0,Heritage,169,214.5,-105.0,107.78571428571428,98.9857142857143,107.62222222222222,104.99444444444444
2017-11-15,21700211,1610612740,1610612761,2017,116.0,0.505,1.0,0.37,31.0,32.0,125.0,0.5920000000000001,0.95,0.471,27.0,37.0,0,Pinnacle Sports,238,218.0,-101.0,241.0,5Dimes,19,218.0,-105.0,107.5142857142857,108.87857142857143,112.4,104.95714285714286
2017-11-15,21700210,1610612750,1610612759,2017,98.0,0.448,0.688,0.5,27.0,41.0,86.0,0.418,0.867,0.292,20.0,45.0,1,5Dimes,19,209.0,-105.0,184.0,Pinnacle Sports,238,209.0,-104.0,109.15,111.35,102.625,99.475
2017-11-15,21700214,1610612747,1610612755,2017,109.0,0.385,0.815,0.111,18.0,57.0,115.0,0.488,0.8,0.219,27.0,52.0,0,5Dimes,19,220.5,-105.0,224.0,Pinnacle Sports,238,221.0,-102.0,101.9375,104.75,108.33571428571427,108.47857142857144
2017-11-15,21700208,1610612763,1610612754,2017,113.0,0.512,0.773,0.25,29.0,43.0,116.0,0.506,0.9,0.5,29.0,36.0,0,Heritage,169,203.0,-105.0,229.0,5Dimes,19,203.5,-105.0,102.0,98.55555555555556,107.11666666666667,108.7
2017-11-15,21700206,1610612752,1610612762,2017,106.0,0.469,0.84,0.429,18.0,45.0,101.0,0.43,0.941,0.486,19.0,37.0,1,5Dimes,19,202.5,-102.0,207.0,Pinnacle Sports,238,202.5,-103.0,102.16666666666666,106.18333333333334,100.18333333333334,101.48333333333332
2017-11-15,21700205,1610612748,1610612764,2017,93.0,0.41,0.8420000000000001,0.433,15.0,42.0,102.0,0.41,0.935,0.474,9.0,40.0,0,Heritage,169,211.0,-105.0,195.0,Pinnacle Sports,238,211.5,-107.0,101.26111111111112,103.7277777777778,110.38571428571429,105.08571428571427
2017-11-15,21700204,1610612737,1610612758,2017,126.0,0.633,0.625,0.5,40.0,53.0,80.0,0.352,0.6,0.214,18.0,29.0,1,Pinnacle Sports,238,205.0,-105.0,206.0,Heritage,169,205.5,-105.0,101.91666666666666,108.66666666666666,95.19285714285716,104.74285714285716
2017-11-15,21700212,1610612760,1610612741,2017,92.0,0.361,0.865,0.267,15.0,48.0,79.0,0.347,0.8,0.379,16.0,38.0,1,5Dimes,19,204.5,-102.0,171.0,Heritage,169,204.5,-105.0,102.875,97.5625,95.88194444444444,105.50694444444444
2017-11-15,21700207,1610612766,1610612739,2017,107.0,0.477,0.679,0.231,21.0,41.0,115.0,0.442,0.9,0.342,25.0,51.0,0,Bookmaker,93,217.5,-110.0,222.0,Heritage,169,219.0,-105.0,103.92857142857144,104.16428571428573,107.14444444444445,110.76666666666668
2017-11-16,21700215,1610612738,1610612744,2017,92.0,0.329,0.868,0.219,15.0,52.0,88.0,0.402,0.632,0.313,22.0,47.0,1,5Dimes,19,219.0,-102.0,180.0,Bovada,999996,219.0,-105.0,103.41666666666666,94.5222222222222,120.34285714285716,107.97142857142856
2017-11-16,21700216,1610612756,1610612745,2017,116.0,0.452,0.5710000000000001,0.333,28.0,47.0,142.0,0.478,0.921,0.477,27.0,51.0,0,Intertops,180,230.0,-110.0,258.0,Pinnacle Sports,238,231.0,-105.0,106.2,114.825,110.1375,103.675
2017-11-17,21700222,1610612741,1610612766,2017,123.0,0.516,0.923,0.5,26.0,35.0,120.0,0.519,0.765,0.476,19.0,42.0,1,Pinnacle Sports,238,199.0,104.0,243.0,5Dimes,19,198.5,-105.0,94.7875,104.6125,103.75,104.825
2017-11-17,21700218,1610612764,1610612748,2017,88.0,0.381,0.875,0.286,18.0,46.0,91.0,0.41,0.722,0.286,21.0,52.0,0,Heritage,169,205.5,-105.0,179.0,5Dimes,19,206.0,-105.0,109.9125,104.425,100.65,103.6
2017-11-17,21700219,1610612751,1610612762,2017,118.0,0.512,0.75,0.459,27.0,36.0,107.0,0.494,0.708,0.462,21.0,39.0,1,Pinnacle Sports,238,209.5,-105.0,225.0,5Dimes,19,209.5,-103.0,110.72222222222224,111.61111111111111,100.20714285714286,101.47142857142856
2017-11-17,21700220,1610612739,1610612746,2017,118.0,0.467,0.7929999999999999,0.333,24.0,51.0,113.0,0.447,0.7859999999999999,0.286,29.0,55.0,1,Heritage,169,223.0,-105.0,231.0,Pinnacle Sports,238,223.5,-105.0,107.4,110.65,107.28333333333332,107.08333333333334
2017-11-17,21700221,1610612761,1610612752,2017,107.0,0.564,0.909,0.346,29.0,40.0,84.0,0.33,0.882,0.391,17.0,43.0,1,Heritage,169,217.0,-105.0,191.0,5Dimes,19,217.0,-102.0,113.6,105.45714285714286,102.31666666666666,105.73333333333332
2017-11-17,21700217,1610612754,1610612765,2017,107.0,0.438,0.667,0.536,22.0,51.0,100.0,0.419,0.8,0.424,20.0,43.0,1,5Dimes,19,211.5,-103.0,207.0,Heritage,169,211.5,-105.0,107.61666666666667,109.25,104.8625,101.7375
2017-11-17,21700226,1610612743,1610612740,2017,146.0,0.629,0.762,0.514,37.0,48.0,114.0,0.527,0.6,0.364,32.0,29.0,1,5Dimes,19,222.0,-102.0,260.0,Heritage,169,222.5,-105.0,105.81666666666666,105.01666666666668,107.925,109.825
2017-11-17,21700227,1610612747,1610612756,2017,113.0,0.495,0.667,0.28,26.0,49.0,122.0,0.466,0.684,0.406,28.0,44.0,0,Pinnacle Sports,238,228.5,-103.0,235.0,5Dimes,19,228.5,-102.0,102.1875,104.4,106.8,116.275
2017-11-17,21700224,1610612742,1610612750,2017,87.0,0.3720000000000001,0.882,0.211,18.0,41.0,111.0,0.464,0.87,0.433,27.0,48.0,0,Pinnacle Sports,238,211.5,-102.0,198.0,5Dimes,19,211.5,-105.0,99.7,104.45,108.29285714285714,109.42142857142858
2017-11-17,21700225,1610612758,1610612757,2017,86.0,0.424,0.667,0.286,20.0,43.0,82.0,0.37,0.938,0.28,13.0,44.0,1,5Dimes,19,199.0,-103.0,168.0,Bookmaker,93,199.0,100.0,94.84285714285716,105.84285714285716,107.43571428571428,98.63571428571429
2017-11-17,21700223,1610612759,1610612760,2017,104.0,0.442,0.7859999999999999,0.4,23.0,44.0,101.0,0.438,0.667,0.391,24.0,41.0,1,5Dimes,19,199.5,-108.0,205.0,Pinnacle Sports,238,200.5,-103.0,102.0,99.43333333333334,102.03472222222224,96.38888888888889
2017-11-18,21700233,1610612742,1610612749,2017,111.0,0.481,0.8420000000000001,0.5,27.0,49.0,79.0,0.378,0.5479999999999999,0.24,13.0,38.0,1,Pinnacle Sports,238,203.5,-105.0,190.0,Heritage,169,204.0,-105.0,98.15,106.45,103.4,105.3
2017-11-18,21700232,1610612763,1610612745,2017,83.0,0.36,0.737,0.259,18.0,48.0,105.0,0.449,0.81,0.419,21.0,45.0,0,Bovada,999996,213.0,-115.0,188.0,Pinnacle Sports,238,214.5,-104.0,102.46111111111112,99.56111111111112,111.3875,104.725
2017-11-18,21700231,1610612755,1610612744,2017,116.0,0.485,0.75,0.345,28.0,40.0,124.0,0.5489999999999999,0.85,0.304,25.0,48.0,0,Pinnacle Sports,238,233.5,-101.0,240.0,Heritage,169,233.5,-105.0,107.43571428571428,108.22857142857144,117.95,106.9625
2017-11-18,21700234,1610612757,1610612758,2017,102.0,0.5429999999999999,0.762,0.476,19.0,44.0,90.0,0.382,0.778,0.471,14.0,36.0,1,5Dimes,19,194.5,-107.0,192.0,Heritage,169,195.5,-105.0,105.4625,97.85,94.1375,104.575
2017-11-18,21700229,1610612753,1610612762,2017,85.0,0.383,0.652,0.276,13.0,46.0,125.0,0.48,0.944,0.412,31.0,54.0,0,Heritage,169,207.5,-105.0,210.0,Pinnacle Sports,238,208.0,-104.0,107.5222222222222,104.99444444444444,100.6,102.2125
2017-11-18,21700228,1610612766,1610612746,2017,102.0,0.391,0.7929999999999999,0.423,20.0,49.0,87.0,0.398,0.684,0.276,18.0,44.0,1,Pinnacle Sports,238,213.0,-107.0,189.0,Heritage,169,213.5,-105.0,105.65,106.275,107.66428571428573,107.57142857142856
2017-11-18,21700230,1610612737,1610612738,2017,99.0,0.474,0.8,0.375,24.0,35.0,110.0,0.476,0.8,0.471,21.0,41.0,0,Pinnacle Sports,238,202.5,-105.0,209.0,Bovada,999996,203.0,-105.0,103.64285714285714,106.67857142857144,102.85,94.3
2017-11-19,21700239,1610612756,1610612741,2017,113.0,0.506,0.727,0.259,32.0,48.0,105.0,0.416,0.643,0.333,20.0,47.0,1,Pinnacle Sports,238,216.0,-107.0,218.0,Heritage,169,216.5,-105.0,107.63333333333333,116.09444444444443,96.57222222222222,105.66111111111113
2017-11-19,21700240,1610612747,1610612743,2017,127.0,0.53,0.563,0.375,36.0,46.0,109.0,0.429,0.6859999999999999,0.419,18.0,47.0,1,5Dimes,19,222.5,-102.0,236.0,Heritage,169,223.0,-105.0,104.0875,107.05,107.8,105.6
2017-11-19,21700235,1610612748,1610612754,2017,95.0,0.422,0.857,0.351,21.0,35.0,120.0,0.6,0.875,0.478,33.0,42.0,0,Heritage,169,208.0,-105.0,215.0,Pinnacle Sports,238,208.5,-108.0,100.8,102.65,107.62857142857143,108.57142857142856
2017-11-19,21700237,1610612761,1610612764,2017,100.0,0.444,0.7140000000000001,0.256,20.0,48.0,91.0,0.42,0.5710000000000001,0.579,20.0,43.0,1,Bookmaker,93,207.5,-110.0,191.0,Heritage,169,209.0,-105.0,112.975,104.1,109.1125,103.975
2017-11-19,21700236,1610612751,1610612744,2017,111.0,0.358,0.6920000000000001,0.333,24.0,52.0,118.0,0.511,0.696,0.417,29.0,57.0,0,Pinnacle Sports,238,229.5,-100.0,229.0,Heritage,169,230.0,-105.0,110.96111111111112,111.45555555555556,118.08888888888887,107.51111111111112
2017-11-19,21700238,1610612750,1610612765,2017,97.0,0.513,0.667,0.227,23.0,38.0,100.0,0.47,0.7,0.32,25.0,37.0,0,5Dimes,19,209.0,-102.0,197.0,Pinnacle Sports,238,208.5,103.0,108.44285714285716,108.82142857142856,104.74444444444444,101.7722222222222
2017-11-20,21700245,1610612752,1610612746,2017,107.0,0.4320000000000001,0.96,0.382,24.0,51.0,85.0,0.375,0.7140000000000001,0.313,20.0,36.0,1,Pinnacle Sports,238,208.5,-103.0,192.0,Heritage,169,209.0,-105.0,101.54285714285714,105.72142857142856,106.325,106.9375
2017-11-20,21700242,1610612765,1610612739,2017,88.0,0.442,0.5379999999999999,0.433,23.0,34.0,116.0,0.525,0.941,0.485,28.0,42.0,0,5Dimes,19,218.0,-102.0,204.0,Pinnacle Sports,238,218.5,-103.0,104.65,101.3,108.65,110.85
2017-11-20,21700243,1610612753,1610612754,2017,97.0,0.417,0.609,0.342,23.0,50.0,105.0,0.416,0.7929999999999999,0.4,25.0,48.0,0,5Dimes,19,218.5,-108.0,202.0,Bovada,999996,219.0,-105.0,106.5,106.15,108.77857142857144,107.97142857142856
2017-11-20,21700244,1610612755,1610612762,2017,107.0,0.518,0.682,0.267,20.0,55.0,86.0,0.353,0.895,0.321,18.0,34.0,1,Pinnacle Sports,238,210.0,-105.0,193.0,Bovada,999996,212.0,-110.0,108.025,109.3625,101.90555555555557,100.95555555555556
2017-11-20,21700241,1610612766,1610612750,2017,118.0,0.494,0.7929999999999999,0.423,22.0,52.0,102.0,0.411,0.846,0.222,13.0,38.0,1,5Dimes,19,211.0,-105.0,220.0,Pinnacle Sports,238,210.5,102.0,105.23333333333332,105.23333333333332,107.7375,108.25
2017-11-20,21700246,1610612763,1610612757,2017,92.0,0.384,0.7829999999999999,0.267,23.0,35.0,100.0,0.398,0.875,0.4,11.0,60.0,0,Heritage,169,197.0,-105.0,192.0,5Dimes,19,197.5,-107.0,102.01111111111112,100.61111111111111,105.4125,97.7
2017-11-20,21700249,1610612742,1610612738,2017,102.0,0.406,0.85,0.212,18.0,45.0,110.0,0.452,0.8079999999999999,0.361,24.0,53.0,0,5Dimes,19,200.5,-103.0,212.0,Heritage,169,200.5,-105.0,98.75,105.6,102.85,94.15
2017-11-20,21700250,1610612759,1610612737,2017,96.0,0.449,1.0,0.3229999999999999,29.0,52.0,85.0,0.435,0.375,0.267,21.0,38.0,1,Pinnacle Sports,238,204.0,100.0,181.0,Heritage,169,204.0,-105.0,101.1,99.48333333333332,103.25,107.0625
2017-11-20,21700251,1610612758,1610612743,2017,98.0,0.477,0.889,0.4,18.0,34.0,114.0,0.488,0.75,0.469,18.0,49.0,0,5Dimes,19,210.0,-105.0,212.0,Pinnacle Sports,238,210.5,-105.0,93.3375,103.825,107.85,106.85
2017-11-20,21700248,1610612740,1610612760,2017,114.0,0.513,0.7809999999999999,0.28,26.0,49.0,107.0,0.4270000000000001,0.769,0.314,22.0,40.0,1,Pinnacle Sports,238,213.5,-102.0,221.0,Heritage,169,213.5,-105.0,108.225,112.375,102.16666666666666,96.88888888888889
2017-11-20,21700247,1610612749,1610612764,2017,88.0,0.443,0.737,0.182,17.0,33.0,99.0,0.527,0.706,0.375,23.0,46.0,0,Pinnacle Sports,238,208.0,-105.0,187.0,5Dimes,19,208.0,-103.0,101.81666666666666,105.43888888888888,108.13333333333333,103.85
2017-11-21,21700252,1610612747,1610612741,2017,103.0,0.4,0.72,0.325,23.0,53.0,94.0,0.383,0.688,0.306,22.0,54.0,1,Pinnacle Sports,238,212.0,-105.0,197.0,Heritage,169,212.5,-105.0,105.4875,107.25,96.17222222222222,105.86111111111111
2017-11-22,21700260,1610612763,1610612742,2017,94.0,0.457,0.929,0.241,25.0,52.0,95.0,0.429,0.5,0.321,23.0,40.0,0,5Dimes,19,199.0,-105.0,189.0,Heritage,169,199.5,-105.0,102.16111111111113,100.56111111111112,98.3,105.25
2017-11-22,21700253,1610612766,1610612764,2017,129.0,0.473,0.825,0.357,23.0,48.0,124.0,0.485,0.773,0.333,25.0,43.0,1,Bovada,999996,208.0,-105.0,253.0,Heritage,169,209.0,-105.0,105.7,105.15,107.75,103.15
2017-11-22,21700254,1610612739,1610612751,2017,119.0,0.524,0.7040000000000001,0.412,21.0,33.0,109.0,0.519,0.688,0.378,26.0,42.0,1,Heritage,169,227.5,-105.0,228.0,Pinnacle Sports,238,228.0,-109.0,109.75,110.15,111.16111111111113,112.95555555555556
2017-11-22,21700256,1610612737,1610612746,2017,103.0,0.482,0.867,0.345,26.0,36.0,116.0,0.579,0.684,0.5,30.0,33.0,0,Pinnacle Sports,238,209.0,-105.0,219.0,Pinnacle Sports,238,209.0,-105.0,101.65,106.3125,105.17222222222222,106.72222222222224
2017-11-22,21700258,1610612752,1610612761,2017,108.0,0.462,0.8240000000000001,0.333,29.0,47.0,100.0,0.425,0.667,0.368,21.0,42.0,1,5Dimes,19,210.5,-105.0,208.0,Heritage,169,211.0,-105.0,101.54285714285714,104.42142857142858,112.1,103.43333333333334
2017-11-22,21700259,1610612745,1610612743,2017,125.0,0.5489999999999999,0.7390000000000001,0.439,30.0,46.0,95.0,0.402,0.652,0.303,19.0,43.0,1,Pinnacle Sports,238,222.5,-107.0,220.0,Bovada,999996,224.0,-110.0,111.5875,104.425,107.9,106.4
2017-11-22,21700255,1610612755,1610612757,2017,101.0,0.433,0.706,0.344,23.0,57.0,81.0,0.337,0.583,0.269,14.0,48.0,1,Bovada,999996,210.0,-115.0,182.0,Pinnacle Sports,238,211.0,-103.0,107.98333333333332,108.13333333333333,104.87777777777778,97.42222222222222
2017-11-22,21700261,1610612750,1610612753,2017,124.0,0.46,0.8,0.348,22.0,42.0,118.0,0.505,0.636,0.324,28.0,44.0,1,Heritage,169,217.5,-105.0,242.0,Pinnacle Sports,238,217.5,-102.0,107.2875,109.4,105.75,106.95
2017-11-22,21700264,1610612756,1610612749,2017,107.0,0.398,0.7879999999999999,0.318,15.0,60.0,113.0,0.433,0.677,0.276,19.0,42.0,0,Bovada,999996,218.0,-115.0,220.0,Bookmaker,93,218.5,104.0,109.48333333333332,115.14444444444445,101.91666666666666,105.18888888888888
2017-11-22,21700266,1610612758,1610612747,2017,113.0,0.5529999999999999,0.643,0.476,26.0,44.0,102.0,0.5,0.6,0.517,27.0,32.0,1,5Dimes,19,205.0,-105.0,215.0,Bovada,999996,206.0,-105.0,93.45555555555556,104.61666666666667,106.0375,106.55
2017-11-22,21700265,1610612762,1610612741,2017,110.0,0.465,0.8420000000000001,0.4,23.0,45.0,80.0,0.3720000000000001,0.85,0.238,15.0,43.0,1,Heritage,169,195.0,-105.0,190.0,Intertops,180,196.5,-110.0,101.0,101.05,97.32222222222222,105.11111111111111
2017-11-22,21700262,1610612740,1610612759,2017,107.0,0.481,0.917,0.292,23.0,45.0,90.0,0.398,0.933,0.25,22.0,39.0,1,5Dimes,19,206.5,-105.0,197.0,Pinnacle Sports,238,207.5,-109.0,108.43333333333334,112.11111111111111,101.0,98.58333333333334
2017-11-22,21700263,1610612760,1610612744,2017,108.0,0.456,0.6920000000000001,0.32,16.0,50.0,91.0,0.413,0.833,0.3229999999999999,22.0,39.0,1,Pinnacle Sports,238,222.0,-103.0,199.0,Bovada,999996,223.0,-115.0,102.57222222222222,97.78888888888888,117.9,107.7
2017-11-22,21700257,1610612748,1610612738,2017,104.0,0.494,0.875,0.357,20.0,48.0,98.0,0.417,0.7040000000000001,0.346,19.0,37.0,1,Heritage,169,196.0,-105.0,202.0,5Dimes,19,196.0,-103.0,100.75,104.15,102.95,94.25
2017-11-24,21700272,1610612750,1610612748,2017,97.0,0.44,0.615,0.412,21.0,44.0,109.0,0.475,0.875,0.487,29.0,42.0,0,5Dimes,19,207.0,-102.0,206.0,Heritage,169,207.5,-105.0,108.23888888888888,109.95555555555556,100.5,103.75
2017-11-24,21700267,1610612751,1610612757,2017,125.0,0.5,0.7140000000000001,0.4,25.0,47.0,127.0,0.5,0.7140000000000001,0.4,24.0,45.0,0,5Dimes,19,210.5,-108.0,252.0,Pinnacle Sports,238,210.5,102.0,111.2,113.25,103.5,97.65
2017-11-24,21700268,1610612737,1610612752,2017,116.0,0.475,0.75,0.419,30.0,40.0,104.0,0.513,0.857,0.4,30.0,38.0,1,Heritage,169,206.5,-105.0,220.0,Pinnacle Sports,238,207.0,-109.0,101.56666666666666,106.94444444444444,101.59285714285716,105.12142857142857
2017-11-24,21700269,1610612738,1610612753,2017,118.0,0.462,0.68,0.405,27.0,46.0,103.0,0.4320000000000001,0.632,0.375,21.0,51.0,1,Heritage,169,208.0,-105.0,221.0,BetOnline,1096,208.5,-106.0,102.9,94.35,106.5,108.25
2017-11-24,21700270,1610612739,1610612766,2017,100.0,0.458,0.733,0.333,25.0,45.0,99.0,0.383,0.593,0.379,25.0,55.0,1,Pinnacle Sports,238,217.0,-105.0,199.0,5Dimes,19,217.5,-102.0,110.6,110.3,107.15,105.95
2017-11-24,21700273,1610612760,1610612765,2017,98.0,0.429,0.75,0.25,22.0,45.0,99.0,0.464,0.778,0.378,22.0,43.0,0,Pinnacle Sports,238,201.0,-105.0,197.0,Bovada,999996,203.0,-115.0,102.7,97.45,103.6,102.75
2017-11-24,21700274,1610612743,1610612763,2017,104.0,0.506,0.5770000000000001,0.281,24.0,50.0,92.0,0.493,0.688,0.375,28.0,23.0,1,Intertops,180,209.5,-110.0,196.0,Pinnacle Sports,238,211.0,-105.0,106.55,107.45,99.76111111111112,100.26111111111112
2017-11-24,21700275,1610612756,1610612740,2017,91.0,0.394,0.833,0.1,12.0,48.0,115.0,0.495,0.727,0.333,29.0,49.0,0,Pinnacle Sports,238,225.5,-105.0,206.0,5Dimes,19,226.5,-105.0,108.33333333333334,114.19444444444444,108.25,111.05
2017-11-24,21700276,1610612744,1610612741,2017,143.0,0.5820000000000001,1.0,0.444,36.0,49.0,94.0,0.354,0.733,0.361,18.0,40.0,1,5Dimes,19,211.5,-103.0,237.0,Pinnacle Sports,238,212.0,-104.0,115.35,107.6,95.92222222222222,105.91111111111113
2017-11-24,21700271,1610612754,1610612761,2017,107.0,0.458,0.741,0.423,19.0,41.0,104.0,0.494,0.75,0.3,17.0,42.0,1,Heritage,169,216.0,-105.0,211.0,Bookmaker,93,217.0,-110.0,108.62857142857143,107.22142857142856,110.85,103.63333333333333
2017-11-25,21700282,1610612745,1610612752,2017,117.0,0.436,0.773,0.383,30.0,42.0,102.0,0.494,0.737,0.235,29.0,40.0,1,5Dimes,19,214.0,-105.0,219.0,Pinnacle Sports,238,214.0,-103.0,112.42777777777778,103.74444444444444,102.2625,105.675
2017-11-25,21700278,1610612755,1610612753,2017,130.0,0.505,0.9,0.471,35.0,53.0,111.0,0.453,0.677,0.387,22.0,41.0,1,Bovada,999996,220.0,-115.0,241.0,Heritage,169,221.5,-105.0,107.65,106.9,105.6,107.85
2017-11-25,21700279,1610612764,1610612757,2017,105.0,0.461,0.938,0.348,20.0,37.0,108.0,0.513,0.773,0.375,18.0,41.0,0,Heritage,169,202.0,-105.0,213.0,5Dimes,19,202.5,-103.0,108.2,103.75,103.15,98.6
2017-11-25,21700281,1610612754,1610612738,2017,98.0,0.487,1.0,0.304,20.0,36.0,108.0,0.563,0.889,0.4,22.0,30.0,0,Bookmaker,93,203.5,-110.0,206.0,Pinnacle Sports,238,204.5,-105.0,108.6375,106.9625,104.1,95.4
2017-11-25,21700277,1610612766,1610612759,2017,86.0,0.369,0.769,0.16,20.0,42.0,106.0,0.481,0.88,0.24,22.0,45.0,0,Heritage,169,201.0,-105.0,192.0,Pinnacle Sports,238,201.5,-105.0,106.65,105.75,100.7,99.0
2017-11-25,21700283,1610612742,1610612760,2017,97.0,0.493,0.727,0.429,25.0,43.0,81.0,0.363,0.769,0.371,24.0,39.0,1,5Dimes,19,204.5,-107.0,178.0,Heritage,169,205.0,-105.0,98.6,104.35,102.75,97.2
2017-11-25,21700285,1610612762,1610612749,2017,121.0,0.568,0.579,0.563,31.0,30.0,108.0,0.532,0.7829999999999999,0.381,19.0,40.0,1,Pinnacle Sports,238,195.0,-105.0,229.0,5Dimes,19,197.0,-102.0,101.2,100.25,102.35,105.1
2017-11-25,21700286,1610612758,1610612746,2017,95.0,0.458,0.889,0.524,19.0,37.0,97.0,0.475,0.923,0.321,23.0,37.0,0,Pinnacle Sports,238,202.5,-104.0,192.0,Intertops,180,203.5,-110.0,94.3,104.65,105.8,106.35
2017-11-25,21700284,1610612744,1610612740,2017,110.0,0.415,0.815,0.303,30.0,44.0,95.0,0.405,0.696,0.355,24.0,45.0,1,Pinnacle Sports,238,228.0,102.0,205.0,5Dimes,19,228.5,-105.0,117.75,106.75,108.95,108.5
2017-11-25,21700280,1610612737,1610612761,2017,78.0,0.347,0.87,0.222,18.0,32.0,112.0,0.5479999999999999,0.778,0.406,31.0,46.0,0,Heritage,169,208.0,-105.0,190.0,5Dimes,19,208.5,-102.0,102.15,106.85,111.2,103.93333333333334
